Application,Channel,Clicks,Contact,Conversions,Date,Download,Free Trial,Impressions,Market,Other Activity,Other Dynamic Floodlight,Product,Publisher,Purchase,Social Platform Conversions,Solution,Spend,Spend Local
0,DISPLAY,0,0,1,2018-12-21,0,1,0,ES,58,0,Small Segment Accounting Sage 50cloud,PremiumElMundo ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-21,0,0,0,ES,53,0,Small Segment Accounting Sage 50cloud,PremiumElPais ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-21,0,0,0,ES,31,0,Small Segment Accounting Sage 50cloud,wetransfer.com,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,2,0,0,2018-12-22,0,0,32,ES,0,0,Small Segment Accounting Sage 50cloud,Emailing Network 2016,0,0,Small Segment Accounting Sage 50cloud,2.4283175,2.823625
0,DISPLAY,0,0,0,2018-12-22,0,0,0,ES,22,0,Small Segment Accounting Sage 50cloud,PremiumElMundo ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-22,0,0,0,ES,31,0,Small Segment Accounting Sage 50cloud,PremiumElPais ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-22,0,0,0,ES,7,0,Small Segment Accounting Sage 50cloud,wetransfer.com,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-23,0,0,24,ES,5,0,Small Segment Accounting Sage 50cloud,Emailing Network 2016,0,0,Small Segment Accounting Sage 50cloud,1.82124866,2.117731
0,DISPLAY,0,0,0,2018-12-23,0,0,0,ES,7,0,Small Segment Accounting Sage 50cloud,PremiumElMundo ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-23,0,0,0,ES,29,6,Small Segment Accounting Sage 50cloud,PremiumElPais ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-23,0,0,0,ES,2,0,Small Segment Accounting Sage 50cloud,wetransfer.com,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-24,0,0,17,ES,0,0,Small Segment Accounting Sage 50cloud,Emailing Network 2016,0,0,Small Segment Accounting Sage 50cloud,1.2900473,1.500055
0,DISPLAY,0,0,0,2018-12-24,0,0,0,ES,23,0,Small Segment Accounting Sage 50cloud,PremiumElMundo ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-24,0,0,0,ES,38,0,Small Segment Accounting Sage 50cloud,PremiumElPais ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,1,2018-12-24,0,1,0,ES,14,0,Small Segment Accounting Sage 50cloud,wetransfer.com,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-25,0,0,26,ES,0,0,Small Segment Accounting Sage 50cloud,Emailing Network 2016,0,0,Small Segment Accounting Sage 50cloud,1.97301544,2.294204
0,DISPLAY,0,0,0,2018-12-25,0,0,0,ES,11,1,Small Segment Accounting Sage 50cloud,PremiumElMundo ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-25,0,0,0,ES,10,1,Small Segment Accounting Sage 50cloud,PremiumElPais ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-25,0,0,0,ES,1,0,Small Segment Accounting Sage 50cloud,wetransfer.com,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-26,0,0,30,ES,0,0,Small Segment Accounting Sage 50cloud,Emailing Network 2016,0,0,Small Segment Accounting Sage 50cloud,2.27656104,2.647164
0,DISPLAY,0,0,0,2018-12-26,0,0,0,ES,39,0,Small Segment Accounting Sage 50cloud,PremiumElMundo ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,1,1,2018-12-26,0,0,0,ES,83,0,Small Segment Accounting Sage 50cloud,PremiumElPais ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-26,0,0,0,ES,20,0,Small Segment Accounting Sage 50cloud,wetransfer.com,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-27,0,0,40,ES,0,0,Small Segment Accounting Sage 50cloud,Emailing Network 2016,0,0,Small Segment Accounting Sage 50cloud,3.035413,3.52955
0,DISPLAY,0,0,0,2018-12-27,0,0,0,ES,52,0,Small Segment Accounting Sage 50cloud,PremiumElMundo ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-27,0,0,0,ES,77,0,Small Segment Accounting Sage 50cloud,PremiumElPais ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,1,2018-12-27,0,1,0,ES,30,0,Small Segment Accounting Sage 50cloud,wetransfer.com,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-28,0,0,31,ES,0,0,Small Segment Accounting Sage 50cloud,Emailing Network 2016,0,0,Small Segment Accounting Sage 50cloud,2.35243282,2.735387
0,DISPLAY,0,0,0,2018-12-28,0,0,0,ES,57,0,Small Segment Accounting Sage 50cloud,PremiumElMundo ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-28,0,0,0,ES,84,0,Small Segment Accounting Sage 50cloud,PremiumElPais ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-28,0,0,0,ES,16,0,Small Segment Accounting Sage 50cloud,wetransfer.com,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-29,0,0,20,ES,0,0,Small Segment Accounting Sage 50cloud,Emailing Network 2016,0,0,Small Segment Accounting Sage 50cloud,1.51770392,1.764772
0,DISPLAY,0,0,0,2018-12-29,0,0,0,ES,19,0,Small Segment Accounting Sage 50cloud,PremiumElMundo ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-29,0,0,0,ES,16,0,Small Segment Accounting Sage 50cloud,PremiumElPais ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-29,0,0,0,ES,1,0,Small Segment Accounting Sage 50cloud,wetransfer.com,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-30,0,0,21,ES,1,0,Small Segment Accounting Sage 50cloud,Emailing Network 2016,0,0,Small Segment Accounting Sage 50cloud,1.59358946,1.853011
0,DISPLAY,0,0,0,2018-12-30,0,0,0,ES,25,0,Small Segment Accounting Sage 50cloud,PremiumElMundo ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-30,0,0,0,ES,19,0,Small Segment Accounting Sage 50cloud,PremiumElPais ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-30,0,0,0,ES,6,0,Small Segment Accounting Sage 50cloud,wetransfer.com,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-31,0,0,14,ES,0,0,Small Segment Accounting Sage 50cloud,Emailing Network 2016,0,0,Small Segment Accounting Sage 50cloud,1.06238552,1.235332
0,DISPLAY,0,0,0,2018-12-31,0,0,0,ES,26,0,Small Segment Accounting Sage 50cloud,PremiumElMundo ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-31,0,0,0,ES,30,0,Small Segment Accounting Sage 50cloud,PremiumElPais ,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,0,0,0,2018-12-31,0,0,0,ES,19,0,Small Segment Accounting Sage 50cloud,wetransfer.com,0,0,Small Segment Accounting Sage 50cloud,0,0
0,DISPLAY,388,0,0,2018-12-01,0,0,28367,FR,79,0,Accountants,invitemedia.com,0,0,Accountants,45.14518658,52.494403
0,DISPLAY,557,0,0,2018-12-02,0,0,28734,FR,114,1,Accountants,invitemedia.com,0,0,Accountants,45.03266332,52.363562
0,DISPLAY,703,0,0,2018-12-03,0,0,20316,FR,144,0,Accountants,invitemedia.com,0,0,Accountants,45.0991396,52.44086
0,DISPLAY,494,0,0,2018-12-04,0,0,21135,FR,164,0,Accountants,invitemedia.com,0,0,Accountants,45.03576706,52.367171
0,DISPLAY,669,0,0,2018-12-05,0,0,15791,FR,153,0,Accountants,invitemedia.com,0,0,Accountants,44.38984686,51.616101
0,DISPLAY,427,0,0,2018-12-06,0,0,24237,FR,121,0,Accountants,invitemedia.com,0,0,Accountants,44.72857592,52.009972
0,DISPLAY,907,0,0,2018-12-07,0,0,15265,FR,201,0,Accountants,invitemedia.com,0,0,Accountants,45.67224532,53.107262
0,DISPLAY,483,0,0,2018-12-08,0,0,17000,FR,87,0,Accountants,invitemedia.com,0,0,Accountants,44.4237816,51.65556
0,DISPLAY,536,0,0,2018-12-09,0,0,19318,FR,114,0,Accountants,invitemedia.com,0,0,Accountants,44.57083988,51.826558
0,DISPLAY,691,0,1,2018-12-10,0,1,18379,FR,135,2,Accountants,invitemedia.com,0,0,Accountants,45.19385398,52.550993
0,DISPLAY,638,0,1,2018-12-11,0,1,16581,FR,129,1,Accountants,invitemedia.com,0,0,Accountants,44.13527482,51.320087
0,DISPLAY,1013,0,1,2018-12-12,0,1,17794,FR,166,0,Accountants,invitemedia.com,0,0,Accountants,47.06075144,54.721804
0,DISPLAY,565,0,0,2018-12-13,0,0,28026,FR,200,1,Accountants,invitemedia.com,0,0,Accountants,72.54872538,84.358983
0,DISPLAY,867,0,0,2018-12-14,0,0,25412,FR,190,1,Accountants,invitemedia.com,0,0,Accountants,74.76341286,86.934201
0,DISPLAY,817,0,2,2018-12-15,0,2,24377,FR,124,0,Accountants,invitemedia.com,0,0,Accountants,74.4761935,86.600225
0,DISPLAY,815,0,0,2018-12-16,0,0,21650,FR,123,0,Accountants,invitemedia.com,0,0,Accountants,66.05962548,76.813518
0,DISPLAY,607,0,1,2018-12-17,0,1,24586,FR,236,0,Accountants,invitemedia.com,0,0,Accountants,75.41968574,87.697309
0,DISPLAY,816,1,1,2018-12-18,0,0,22853,FR,263,1,Accountants,invitemedia.com,0,0,Accountants,76.58040194,89.046979
0,DISPLAY,684,0,0,2018-12-19,0,0,21563,FR,194,3,Accountants,invitemedia.com,0,0,Accountants,76.5301272,88.98852
0,DISPLAY,1212,0,0,2018-12-20,0,0,22001,FR,236,4,Accountants,invitemedia.com,0,0,Accountants,76.6455005,89.122675
0,DISPLAY,745,0,0,2018-12-21,0,0,22981,FR,182,0,Accountants,invitemedia.com,0,0,Accountants,76.66563482,89.146087
0,DISPLAY,799,0,0,2018-12-22,0,0,22723,FR,117,0,Accountants,invitemedia.com,0,0,Accountants,76.38356858,88.818103
0,DISPLAY,813,0,0,2018-12-23,0,0,28739,FR,105,0,Accountants,invitemedia.com,0,0,Accountants,76.67857696,89.161136
0,DISPLAY,128,0,0,2018-12-24,0,0,21369,FR,59,0,Accountants,invitemedia.com,0,0,Accountants,61.55556468,71.576238
0,DISPLAY,767,0,1,2018-12-25,1,0,27312,FR,131,0,Accountants,invitemedia.com,0,0,Accountants,79.08784374,91.962609
0,DISPLAY,681,0,0,2018-12-26,0,0,26616,FR,132,0,Accountants,invitemedia.com,0,0,Accountants,78.88434108,91.725978
0,DISPLAY,736,0,0,2018-12-27,0,0,24935,FR,128,0,Accountants,invitemedia.com,0,0,Accountants,78.9302668,91.77938
0,DISPLAY,644,0,0,2018-12-28,0,0,23397,FR,119,0,Accountants,invitemedia.com,0,0,Accountants,79.00894648,91.870868
0,DISPLAY,1328,0,0,2018-12-29,0,0,23862,FR,122,0,Accountants,invitemedia.com,0,0,Accountants,71.83156192,83.525072
0,DISPLAY,879,0,0,2018-12-30,0,0,21819,FR,112,0,Accountants,invitemedia.com,0,0,Accountants,53.66468542,62.400797
0,DISPLAY,622,0,0,2018-12-31,0,0,23149,FR,107,0,Accountants,invitemedia.com,0,0,Accountants,53.77175628,62.525298
0,DISPLAY,0,0,0,2018-12-04,0,0,1,FR,0,0,Accounting,Captify.fr,0,0,Accounting,0,0
0,DISPLAY,0,0,0,2018-12-04,0,0,0,FR,0,0,Accounting,invitemedia.com,0,0,Accounting,0,0
0,DISPLAY,0,0,0,2018-12-08,0,0,0,FR,0,0,Accounting,invitemedia.com,0,0,Accounting,0,0
0,DISPLAY,0,0,0,2018-12-09,0,0,0,FR,0,0,Accounting,invitemedia.com,0,0,Accounting,0,0
0,DISPLAY,0,0,0,2018-12-11,0,0,1,FR,0,0,Accounting,Captify.fr,0,0,Accounting,0,0
0,DISPLAY,0,0,0,2018-12-12,0,0,1,FR,0,0,Accounting,Captify.fr,0,0,Accounting,0,0
0,DISPLAY,0,0,0,2018-12-13,0,0,1,FR,0,0,Accounting,invitemedia.com,0,0,Accounting,0,0
0,DISPLAY,2,0,0,2018-12-23,0,0,0,FR,3,0,Accounting,OGURY,0,0,Accounting,0,0
0,DISPLAY,0,0,0,2018-12-24,0,0,0,FR,0,0,Accounting,invitemedia.com,0,0,Accounting,0,0
0,DISPLAY,1884,0,0,2018-12-01,0,0,82876,FR,308,0,Large Business,invitemedia.com,0,0,Large Business,253.5785388,294.858766
0,DISPLAY,1,0,0,2018-12-01,0,0,2405,FR,1,0,Large Business,techtarget.fr,0,0,Large Business,608.3339,707.365
0,DISPLAY,1747,0,0,2018-12-02,0,0,83692,FR,302,0,Large Business,invitemedia.com,0,0,Large Business,257.2430409,299.119815
0,DISPLAY,2,0,0,2018-12-02,0,0,2392,FR,2,0,Large Business,techtarget.fr,0,0,Large Business,559.946,651.1
0,DISPLAY,1101,0,0,2018-12-03,0,0,99944,FR,262,1,Large Business,invitemedia.com,0,0,Large Business,258.8343617,300.970188
0,DISPLAY,2,0,0,2018-12-03,0,0,5280,FR,28,0,Large Business,techtarget.fr,0,0,Large Business,843.2988,980.58
0,DISPLAY,1145,0,0,2018-12-04,0,0,91106,FR,260,0,Large Business,invitemedia.com,0,0,Large Business,254.4572128,295.88048
0,SEARCH,0,0,0,2018-12-07,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-08,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-08,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-09,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-09,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-10,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-10,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-11,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-11,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-12,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-12,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-13,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-13,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-14,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-14,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-15,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-15,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-16,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-16,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-17,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-17,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-18,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-18,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-19,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-19,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-20,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-20,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-21,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-21,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-22,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-22,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-23,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-23,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-24,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-24,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-25,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-25,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-26,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-26,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-27,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-27,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-28,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-28,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-29,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-29,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-30,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-30,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-31,0,0,0,CA,,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-31,0,0,0,CA,,0,50cloud NCA,Google AdWords,0,0,50cloud NCA,0,0
0,SEARCH,0,0,0,2018-12-01,0,0,5,CA,1,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,2,0,0,2018-12-01,0,0,85,CA,3,0,Accountants,Google AdWords,0,0,Accountants,18.66,23.33
0,SEARCH,1,0,0,2018-12-02,0,0,8,CA,,0,Accountants,Bing Ads,0,0,Accountants,2.75,3.44
0,SEARCH,2,0,0,2018-12-02,0,0,36,CA,3,0,Accountants,Google AdWords,0,0,Accountants,48.86,61.08
0,SEARCH,1,0,0,2018-12-03,0,0,21,CA,2,0,Accountants,Bing Ads,0,0,Accountants,0.25,0.31
0,SEARCH,11,0,0,2018-12-03,0,0,116,CA,14,0,Accountants,Google AdWords,0,0,Accountants,73.75,92.2
0,SEARCH,0,0,0,2018-12-04,0,0,22,CA,,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,3,0,0,2018-12-04,0,0,137,CA,7,0,Accountants,Google AdWords,0,0,Accountants,30.17,37.71
0,SEARCH,1,0,0,2018-12-05,0,0,22,CA,2,0,Accountants,Bing Ads,0,0,Accountants,3.9,4.88
0,SEARCH,4,0,0,2018-12-05,0,0,172,CA,9,0,Accountants,Google AdWords,0,0,Accountants,35.41,44.27
0,SEARCH,3,0,0,2018-12-06,0,0,30,CA,3,0,Accountants,Bing Ads,0,0,Accountants,6.5,8.13
0,SEARCH,7,0,1,2018-12-06,0,1,61,CA,9,0,Accountants,Google AdWords,0,0,Accountants,45.64,57.04
0,SEARCH,3,0,0,2018-12-07,0,0,39,CA,,0,Accountants,Bing Ads,0,0,Accountants,4.09,5.11
0,SEARCH,2,0,0,2018-12-07,0,0,106,CA,5,0,Accountants,Google AdWords,0,0,Accountants,24.94,31.17
0,SEARCH,1,0,0,2018-12-08,0,0,20,CA,,0,Accountants,Bing Ads,0,0,Accountants,0.59,0.74
0,SEARCH,0,0,0,2018-12-08,0,0,81,CA,,0,Accountants,Google AdWords,0,0,Accountants,0,0
0,SEARCH,0,0,0,2018-12-09,0,0,16,CA,,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,5,0,0,2018-12-09,0,0,89,CA,4,0,Accountants,Google AdWords,0,0,Accountants,43.9,54.87
0,SEARCH,2,0,0,2018-12-10,0,0,16,CA,3,0,Accountants,Bing Ads,0,0,Accountants,1.92,2.4
0,SEARCH,14,0,0,2018-12-10,0,0,188,CA,10,0,Accountants,Google AdWords,0,0,Accountants,84.49,105.62
0,SEARCH,0,0,0,2018-12-11,0,0,0,CA,,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,6,0,1,2018-12-11,0,1,171,CA,10,0,Accountants,Google AdWords,0,0,Accountants,49.32,61.64
0,SEARCH,0,0,2,2018-12-12,0,2,0,CA,3,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,4,0,0,2018-12-12,0,0,47,CA,4,0,Accountants,Google AdWords,0,0,Accountants,82.31,102.89
0,SEARCH,0,0,0,2018-12-13,0,0,0,CA,,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,3,0,0,2018-12-13,0,0,192,CA,1,0,Accountants,Google AdWords,0,0,Accountants,18.17,22.71
0,SEARCH,0,0,0,2018-12-14,0,0,0,CA,1,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,5,0,0,2018-12-14,0,0,112,CA,17,0,Accountants,Google AdWords,0,0,Accountants,50.11,62.64
0,SEARCH,0,0,0,2018-12-15,0,0,0,CA,1,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,5,0,1,2018-12-15,0,1,78,CA,4,0,Accountants,Google AdWords,0,0,Accountants,49.47,61.84
0,SEARCH,0,0,0,2018-12-16,0,0,0,CA,1,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,3,0,0,2018-12-16,0,0,86,CA,2,0,Accountants,Google AdWords,0,0,Accountants,13.99,17.5
0,SEARCH,0,0,0,2018-12-17,0,0,0,CA,,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,5,2,2,2018-12-17,0,0,115,CA,8,0,Accountants,Google AdWords,0,0,Accountants,51.98,64.98
0,SEARCH,0,0,0,2018-12-18,0,0,0,CA,1,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,4,0,0,2018-12-18,0,0,152,CA,2,0,Accountants,Google AdWords,0,0,Accountants,38.31,47.89
0,SEARCH,0,0,0,2018-12-19,0,0,0,CA,,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,11,0,0,2018-12-19,0,0,202,CA,9,0,Accountants,Google AdWords,0,0,Accountants,40.56,50.7
0,SEARCH,0,0,0,2018-12-20,0,0,0,CA,1,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,8,0,0,2018-12-20,0,0,207,CA,2,0,Accountants,Google AdWords,0,0,Accountants,49.21,61.52
0,SEARCH,0,0,0,2018-12-21,0,0,0,CA,,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,3,0,0,2018-12-21,0,0,107,CA,8,0,Accountants,Google AdWords,0,0,Accountants,36.71,45.89
0,SEARCH,0,0,0,2018-12-22,0,0,0,CA,,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,1,0,0,2018-12-22,0,0,58,CA,1,0,Accountants,Google AdWords,0,0,Accountants,34.94,43.67
0,SEARCH,0,0,0,2018-12-23,0,0,0,CA,,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,3,0,0,2018-12-23,0,0,35,CA,2,0,Accountants,Google AdWords,0,0,Accountants,48.83,61.04
0,SEARCH,0,0,0,2018-12-24,0,0,0,CA,,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,4,0,0,2018-12-24,0,0,63,CA,2,0,Accountants,Google AdWords,0,0,Accountants,39.59,49.49
0,SEARCH,0,0,0,2018-12-25,0,0,0,CA,,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,1,0,0,2018-12-25,0,0,52,CA,1,0,Accountants,Google AdWords,0,0,Accountants,8.9,11.13
0,SEARCH,0,0,0,2018-12-26,0,0,0,CA,,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,0,0,0,2018-12-26,0,0,98,CA,,0,Accountants,Google AdWords,0,0,Accountants,0,0
0,SEARCH,0,0,0,2018-12-27,0,0,0,CA,,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,0,0,0,2018-12-27,0,0,119,CA,1,0,Accountants,Google AdWords,0,0,Accountants,0,0
0,SEARCH,0,0,0,2018-12-28,0,0,0,CA,2,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,6,0,0,2018-12-28,0,0,91,CA,5,0,Accountants,Google AdWords,0,0,Accountants,45.94,57.42
0,SEARCH,0,0,0,2018-12-29,0,0,0,CA,1,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,2,0,0,2018-12-29,0,0,71,CA,2,0,Accountants,Google AdWords,0,0,Accountants,23.44,29.31
0,SEARCH,0,0,0,2018-12-30,0,0,0,CA,1,0,Accountants,Bing Ads,0,0,Accountants,0,0
0,SEARCH,4,0,0,2018-12-30,0,0,73,CA,4,0,Accountants,Google AdWords,0,0,Accountants,22.08,27.6
0,SEARCH,0,0,0,2018-12-31,0,0,0,CA,,0,Accountants,Bing Ads,0,0,Accountants,0,0
